,Unnamed: 0,response,knowledge,Q2
9969,9969," The speaker informed the listener that tom is not feeling well.
"," The speaker tells the listener that he could meet tom after a few days.
",0.3333333333333333
9970,9970," The speaker will take tom to the doctor as soon as possible.
"," The speaker tells the listener that he could meet tom after a few days.
",0.0
9971,9971," The speaker asked tom about his health.
"," The speaker was tom's good friend.
",0.0
9972,9972," The speaker told the listener that tom was not feeling well.
"," The speaker will go to meet tom after a few days.
",0.0
9973,9973," The speaker told the listener that tom was not feeling well.
"," The speaker will go to meet tom after a few days.
",0.0
9974,9974," The listener is worried about tom's health.
"," The listener is happy to know the speaker was concerned about tom's health.
",0.0
9975,9975," The speaker asked the listener about his favorite season.
"," Spring brings color to mother nature.
",0.0
9976,9976," The speaker and the listener will go for a walk in the spring.
"," The listener agrees with the thoughts of the speaker.
",0.0
9977,9977," The speaker asks the listener about his favorite season.
"," The listener agrees with the thoughts of the speaker.
",0.0
9978,9978," The speaker and the listener are planning to go for a walk in the spring.
"," The speaker is not able to visit a lot of places in other seasons due to the unbearable climate.
",0.0
9979,9979," The speaker and the listener decided to go for a walk in the spring.
"," The speaker and the listener decide to go for long walks together during the spring season.
",0.625
9980,9980," The speaker and the listener decided to go for a walk in the spring.
"," The speaker and the listener decide to go for long walks together during the spring season.
",0.625
9981,9981," The listener is excited to go for a walk with the speaker.
"," The listener was amazed after listening to the speaker's comment.
",0.0
9982,9982," The speaker is curious to know which window to send the parcel.
"," The speaker is confused about where the parcels are collected.
",0.0
9983,9983," The listener asked the speaker which window he should go to for parcel delivery.
"," The speaker wants to parcel the item to his friend.
",0.0
9984,9984," The speaker fills the form to send the package.
"," The speaker will hand over his packet to the post office person for mailing purposes.
",0.0
9985,9985," The speaker pays for the parcel and leaves the shop.
"," The speaker will hand over his packet to the post office person for mailing purposes.
",0.0
9986,9986," The speaker has to send some souvenirs to his friend.
"," The speaker needs to send an item very urgently.
",0.3333333333333333
9987,9987," The speaker fills the form to send the package.
"," The speaker wants to send his packet to zhuhai.
",0.3333333333333333
9988,9988," The speaker asks the listener about the type of parcel he wants to send.
"," The speaker wants to send his packet to zhuhai.
",0.0
9989,9989," The speaker asked the listener about the difference in price between air and sea delivery.
"," The speaker informs the listener that there are two ways to send the parcel by air and ship.
",0.0
9990,9990," The speaker will pay the requisite amount for the parcel delivery.
"," The speaker wants to know how many days the packet will take to reach via air-mail and sea-mail, respectively.
",0.0
9991,9991," The speaker will pay the requisite amount for the parcel delivery.
"," The speaker wants to know how many days the packet will take to reach via air-mail and sea-mail, respectively.
",0.0
9992,9992," The speaker has to send the souvenirs to his friend in zhuhai.
"," The air was the fastest medium to send the parcel to his friend.
",0.0
9993,9993," The speaker asks the listener about the cost of sending the package by air.
"," The speaker fills in the form and other necessary details for sending the parcel.
",0.0
9994,9994," The speaker sends the package by air.
"," The speaker fills in the form and other necessary details for sending the parcel.
",0.0
9995,9995," The speaker has some souvenirs with him.
"," The speaker's friend was very fond of collecting souvenir.
",0.0
9996,9996," The listener fills the form to send the package.
"," The speaker will pay the required money and give the parcel for packing.
",0.0
9997,9997," The listener fills the form to send the package.
"," The speaker will pay the required money and give the parcel for packing.
",0.0
9998,9998," The listener is happy to help the speaker.
"," The listener was happy that now his friend would get his souvenir.
",0.0
9999,9999," The listener asked the speaker if he could tell him about the wine list.
"," The speaker wants to know the price of the wine.
",0.0
10000,10000," The listener asks the speaker about the wine list.
"," The listener wants to order a mixed drink to enjoy the dinner party.
",0.0
